,StationName,AveTemp,AveTempSD,doy
5075,USW00025309,33.6,6.9,318
5076,USW00025309,33.4,7.0,319
5077,USW00025309,33.2,7.1,320
5078,USW00025309,33.0,7.2,321
5079,USW00025309,32.8,7.4,322
5080,USW00025309,32.6,7.5,323
5081,USW00025309,32.5,7.6,324
5082,USW00025309,32.3,7.6,325
5083,USW00025309,32.2,7.7,326
5084,USW00025309,32.1,7.8,327
5085,USW00025309,31.9,7.9,328
5086,USW00025309,31.8,7.9,329
5087,USW00025309,31.7,8.0,330
5088,USW00025309,31.6,8.1,331
5089,USW00025309,31.5,8.1,332
5090,USW00025309,31.4,8.2,333
5091,USW00025309,31.3,8.2,334
5092,USW00025309,31.2,8.3,335
5093,USW00025309,31.1,8.3,336
5094,USW00025309,31.0,8.3,337
5095,USW00025309,31.0,8.4,338
5096,USW00025309,30.9,8.4,339
5097,USW00025309,30.8,8.5,340
5098,USW00025309,30.7,8.5,341
5099,USW00025309,30.6,8.6,342
5100,USW00025309,30.6,8.6,343
5101,USW00025309,30.5,8.7,344
5102,USW00025309,30.4,8.7,345
5103,USW00025309,30.3,8.8,346
5104,USW00025309,30.2,8.8,347
5105,USW00025309,30.1,8.8,348
5106,USW00025309,30.1,8.9,349
5107,USW00025309,30.0,8.9,350
5108,USW00025309,29.9,9.0,351
5109,USW00025309,29.8,9.1,352
5110,USW00025309,29.7,9.1,353
5111,USW00025309,29.6,9.2,354
5112,USW00025309,29.5,9.2,355
5113,USW00025309,29.4,9.3,356
5114,USW00025309,29.3,9.4,357
5115,USW00025309,29.2,9.4,358
5116,USW00025309,29.1,9.5,359
5117,USW00025309,29.0,9.6,360
5118,USW00025309,29.0,9.6,361
5119,USW00025309,28.9,9.7,362
5120,USW00025309,28.8,9.7,363
5121,USW00025309,28.7,9.8,364
5122,USW00025309,28.6,9.8,365
5123,USW00025309,28.5,9.8,366
5124,USW00026502,-5.5,18.8,1
5125,USW00026502,-5.7,18.9,2
5126,USW00026502,-5.9,19.0,3
5127,USW00026502,-6.0,19.1,4
5128,USW00026502,-6.2,19.2,5
5129,USW00026502,-6.3,19.3,6
5130,USW00026502,-6.5,19.3,7
5131,USW00026502,-6.6,19.4,8
5132,USW00026502,-6.7,19.5,9
5133,USW00026502,-6.8,19.6,10
5134,USW00026502,-6.9,19.7,11
5135,USW00026502,-6.9,19.7,12
5136,USW00026502,-7.0,19.8,13
5137,USW00026502,-7.0,19.8,14
5138,USW00026502,-7.0,19.9,15
5139,USW00026502,-7.0,20.0,16
5140,USW00026502,-6.9,20.1,17
5141,USW00026502,-6.9,20.2,18
5142,USW00026502,-6.8,20.3,19
5143,USW00026502,-6.7,20.4,20
5144,USW00026502,-6.6,20.5,21
5145,USW00026502,-6.5,20.6,22
5146,USW00026502,-6.4,20.7,23
5147,USW00026502,-6.2,20.7,24
5148,USW00026502,-6.1,20.7,25
5149,USW00026502,-5.9,20.7,26
5150,USW00026502,-5.7,20.7,27
5151,USW00026502,-5.5,20.6,28
5152,USW00026502,-5.3,20.6,29
5153,USW00026502,-5.0,20.5,30
5154,USW00026502,-4.8,20.4,31
5155,USW00026502,-4.5,20.2,32
5156,USW00026502,-4.2,20.0,33
5157,USW00026502,-4.0,19.8,34
5158,USW00026502,-3.7,19.6,35
5159,USW00026502,-3.4,19.4,36
5160,USW00026502,-3.1,19.2,37
5161,USW00026502,-2.8,19.1,38
5162,USW00026502,-2.5,18.9,39
5163,USW00026502,-2.2,18.8,40
5164,USW00026502,-1.9,18.6,41
5165,USW00026502,-1.5,18.4,42
5166,USW00026502,-1.2,18.3,43
5167,USW00026502,-0.9,18.1,44
5168,USW00026502,-0.6,17.9,45
5169,USW00026502,-0.3,17.6,46
5170,USW00026502,0.0,17.4,47
5171,USW00026502,0.3,17.2,48
5172,USW00026502,0.6,16.9,49
5173,USW00026502,0.9,16.7,50
5174,USW00026502,1.2,16.5,51
5175,USW00026502,1.5,16.2,52
5176,USW00026502,1.8,16.0,53
5177,USW00026502,2.0,15.8,54
5178,USW00026502,2.3,15.5,55
5179,USW00026502,2.6,15.3,56
5180,USW00026502,2.9,15.1,57
5181,USW00026502,3.1,14.9,58
5182,USW00026502,3.4,14.8,59
5183,USW00026502,3.4,14.8,60
5184,USW00026502,3.7,14.6,61
5185,USW00026502,3.9,14.5,62
5186,USW00026502,4.2,14.4,63
5187,USW00026502,4.4,14.3,64
5188,USW00026502,4.7,14.3,65
5189,USW00026502,4.9,14.2,66
5190,USW00026502,5.2,14.1,67
5191,USW00026502,5.5,13.9,68
5192,USW00026502,5.7,13.8,69
5193,USW00026502,6.0,13.7,70
5194,USW00026502,6.3,13.5,71
5195,USW00026502,6.6,13.4,72
5196,USW00026502,6.9,13.3,73
5197,USW00026502,7.2,13.1,74
5198,USW00026502,7.5,13.0,75
5199,USW00026502,7.8,12.9,76
5200,USW00026502,8.2,12.8,77
5201,USW00026502,8.5,12.7,78
5202,USW00026502,8.9,12.6,79
5203,USW00026502,9.2,12.5,80
5204,USW00026502,9.6,12.3,81
5205,USW00026502,10.0,12.3,82
5206,USW00026502,10.5,12.2,83
5207,USW00026502,10.9,12.1,84
5208,USW00026502,11.3,12.0,85
5209,USW00026502,11.8,11.9,86
5210,USW00026502,12.3,11.8,87
5211,USW00026502,12.8,11.7,88
5212,USW00026502,13.3,11.6,89
5213,USW00026502,13.8,11.5,90
5214,USW00026502,14.4,11.4,91
5215,USW00026502,14.9,11.3,92
5216,USW00026502,15.5,11.3,93
5217,USW00026502,16.1,11.2,94
5218,USW00026502,16.7,11.1,95
5219,USW00026502,17.3,11.0,96
5220,USW00026502,17.9,10.9,97
5221,USW00026502,18.5,10.8,98
5222,USW00026502,19.2,10.7,99
5223,USW00026502,19.8,10.6,100
5224,USW00026502,20.5,10.5,101
5225,USW00026502,21.2,10.5,102
5226,USW00026502,21.8,10.4,103
5227,USW00026502,22.5,10.3,104
5228,USW00026502,23.2,10.2,105
5229,USW00026502,23.8,10.0,106
5230,USW00026502,24.5,9.9,107
5231,USW00026502,25.2,9.8,108
5232,USW00026502,25.9,9.7,109
5233,USW00026502,26.5,9.5,110
5234,USW00026502,27.2,9.4,111
5235,USW00026502,27.9,9.3,112
5236,USW00026502,28.5,9.2,113
5237,USW00026502,29.2,9.1,114
5238,USW00026502,29.9,8.9,115
5239,USW00026502,30.5,8.8,116
5240,USW00026502,31.1,8.6,117
5241,USW00026502,31.8,8.5,118
5242,USW00026502,32.4,8.3,119
5243,USW00026502,33.0,8.2,120
5244,USW00026502,33.6,8.0,121
5245,USW00026502,34.2,7.9,122
5246,USW00026502,34.8,7.8,123
5247,USW00026502,35.3,7.6,124
5248,USW00026502,35.9,7.5,125
5249,USW00026502,36.4,7.5,126
5250,USW00026502,37.0,7.4,127
5251,USW00026502,37.5,7.3,128
5252,USW00026502,38.1,7.3,129
5253,USW00026502,38.6,7.2,130
5254,USW00026502,39.1,7.2,131
5255,USW00026502,39.6,7.1,132
5256,USW00026502,40.1,7.1,133
5257,USW00026502,40.6,7.1,134
5258,USW00026502,41.1,7.0,135
5259,USW00026502,41.6,7.0,136
5260,USW00026502,42.1,7.0,137
5261,USW00026502,42.5,7.0,138
5262,USW00026502,43.0,6.9,139
5263,USW00026502,43.5,6.9,140
5264,USW00026502,43.9,6.8,141
5265,USW00026502,44.4,6.8,142
5266,USW00026502,44.9,6.7,143
5267,USW00026502,45.3,6.6,144
5268,USW00026502,45.8,6.6,145
5269,USW00026502,46.3,6.6,146
5270,USW00026502,46.7,6.6,147
5271,USW00026502,47.2,6.6,148
5272,USW00026502,47.7,6.6,149
5273,USW00026502,48.1,6.5,150
5274,USW00026502,48.6,6.5,151
5275,USW00026502,49.0,6.5,152
5276,USW00026502,49.5,6.4,153
5277,USW00026502,49.9,6.3,154
5278,USW00026502,50.4,6.3,155
5279,USW00026502,50.8,6.2,156
5280,USW00026502,51.3,6.1,157
5281,USW00026502,51.7,6.0,158
5282,USW00026502,52.2,6.0,159
5283,USW00026502,52.6,5.9,160
5284,USW00026502,53.0,5.8,161
5285,USW00026502,53.4,5.7,162
5286,USW00026502,53.9,5.6,163
5287,USW00026502,54.3,5.5,164
5288,USW00026502,54.7,5.4,165
5289,USW00026502,55.0,5.3,166
5290,USW00026502,55.4,5.3,167
5291,USW00026502,55.8,5.2,168
5292,USW00026502,56.1,5.1,169
5293,USW00026502,56.4,5.1,170
5294,USW00026502,56.7,5.1,171
5295,USW00026502,57.0,5.1,172
5296,USW00026502,57.3,5.1,173
5297,USW00026502,57.6,5.1,174
5298,USW00026502,57.8,5.0,175
5299,USW00026502,58.1,5.0,176
5300,USW00026502,58.3,5.0,177
5301,USW00026502,58.4,5.0,178
5302,USW00026502,58.6,5.1,179
5303,USW00026502,58.7,5.1,180
5304,USW00026502,58.9,5.1,181
5305,USW00026502,59.0,5.1,182
5306,USW00026502,59.0,5.1,183
5307,USW00026502,59.1,5.1,184
5308,USW00026502,59.1,5.2,185
5309,USW00026502,59.2,5.2,186
5310,USW00026502,59.2,5.2,187
5311,USW00026502,59.1,5.2,188
5312,USW00026502,59.1,5.2,189
5313,USW00026502,59.0,5.3,190
5314,USW00026502,58.9,5.3,191
5315,USW00026502,58.9,5.3,192
5316,USW00026502,58.7,5.3,193
5317,USW00026502,58.6,5.4,194
5318,USW00026502,58.5,5.4,195
5319,USW00026502,58.3,5.4,196
5320,USW00026502,58.1,5.4,197
5321,USW00026502,58.0,5.4,198
5322,USW00026502,57.8,5.4,199
5323,USW00026502,57.6,5.4,200
5324,USW00026502,57.4,5.4,201
5325,USW00026502,57.1,5.4,202
5326,USW00026502,56.9,5.4,203
5327,USW00026502,56.7,5.4,204
5328,USW00026502,56.5,5.4,205
5329,USW00026502,56.2,5.4,206
5330,USW00026502,56.0,5.4,207
5331,USW00026502,55.8,5.4,208
5332,USW00026502,55.5,5.4,209
5333,USW00026502,55.3,5.3,210
5334,USW00026502,55.1,5.3,211
5335,USW00026502,54.8,5.3,212
5336,USW00026502,54.6,5.3,213
5337,USW00026502,54.4,5.3,214
5338,USW00026502,54.2,5.3,215
5339,USW00026502,54.0,5.3,216
5340,USW00026502,53.8,5.3,217
5341,USW00026502,53.6,5.4,218
5342,USW00026502,53.4,5.4,219
5343,USW00026502,53.2,5.4,220
5344,USW00026502,53.0,5.4,221
5345,USW00026502,52.8,5.4,222
5346,USW00026502,52.6,5.4,223
5347,USW00026502,52.5,5.4,224
5348,USW00026502,52.3,5.4,225
5349,USW00026502,52.1,5.4,226
5350,USW00026502,52.0,5.4,227
5351,USW00026502,51.8,5.4,228
5352,USW00026502,51.6,5.3,229
5353,USW00026502,51.5,5.3,230
5354,USW00026502,51.3,5.3,231
5355,USW00026502,51.2,5.3,232
5356,USW00026502,51.0,5.3,233
5357,USW00026502,50.9,5.3,234
5358,USW00026502,50.7,5.3,235
5359,USW00026502,50.5,5.4,236
5360,USW00026502,50.3,5.4,237
5361,USW00026502,50.2,5.5,238
5362,USW00026502,50.0,5.5,239
5363,USW00026502,49.8,5.5,240
5364,USW00026502,49.6,5.6,241
5365,USW00026502,49.3,5.7,242
5366,USW00026502,49.1,5.7,243
5367,USW00026502,48.9,5.8,244
5368,USW00026502,48.6,5.8,245
5369,USW00026502,48.3,5.9,246
5370,USW00026502,48.1,6.0,247
5371,USW00026502,47.8,6.0,248
5372,USW00026502,47.4,6.1,249
5373,USW00026502,47.1,6.1,250
5374,USW00026502,46.8,6.2,251
5375,USW00026502,46.4,6.3,252
5376,USW00026502,46.0,6.3,253
5377,USW00026502,45.6,6.4,254
5378,USW00026502,45.2,6.5,255
5379,USW00026502,44.8,6.5,256
5380,USW00026502,44.3,6.6,257
5381,USW00026502,43.8,6.7,258
5382,USW00026502,43.3,6.8,259
5383,USW00026502,42.8,6.8,260
5384,USW00026502,42.3,6.9,261
5385,USW00026502,41.8,7.0,262
5386,USW00026502,41.2,7.1,263
5387,USW00026502,40.6,7.1,264
5388,USW00026502,40.0,7.2,265
5389,USW00026502,39.4,7.2,266
5390,USW00026502,38.8,7.3,267
5391,USW00026502,38.2,7.3,268
5392,USW00026502,37.5,7.4,269
5393,USW00026502,36.8,7.4,270
5394,USW00026502,36.2,7.5,271
5395,USW00026502,35.5,7.5,272
5396,USW00026502,34.8,7.6,273
5397,USW00026502,34.1,7.7,274
5398,USW00026502,33.4,7.7,275
5399,USW00026502,32.7,7.8,276
5400,USW00026502,31.9,7.8,277
5401,USW00026502,31.2,7.9,278
5402,USW00026502,30.5,8.0,279
5403,USW00026502,29.7,8.0,280
5404,USW00026502,29.0,8.1,281
5405,USW00026502,28.2,8.2,282
5406,USW00026502,27.5,8.3,283
5407,USW00026502,26.8,8.5,284
5408,USW00026502,26.0,8.6,285
5409,USW00026502,25.3,8.7,286
5410,USW00026502,24.5,8.9,287
5411,USW00026502,23.8,9.0,288
5412,USW00026502,23.1,9.2,289
5413,USW00026502,22.4,9.4,290
5414,USW00026502,21.6,9.5,291
5415,USW00026502,20.9,9.7,292
5416,USW00026502,20.2,9.9,293
5417,USW00026502,19.5,10.1,294
5418,USW00026502,18.9,10.3,295
5419,USW00026502,18.2,10.4,296
5420,USW00026502,17.5,10.6,297
5421,USW00026502,16.9,10.8,298
5422,USW00026502,16.2,10.9,299
5423,USW00026502,15.6,11.1,300
5424,USW00026502,15.0,11.2,301
5425,USW00026502,14.4,11.4,302
5426,USW00026502,13.8,11.5,303
5427,USW00026502,13.2,11.7,304
5428,USW00026502,12.7,11.8,305
5429,USW00026502,12.1,12.0,306
5430,USW00026502,11.6,12.2,307
5431,USW00026502,11.1,12.3,308
5432,USW00026502,10.6,12.5,309
5433,USW00026502,10.1,12.7,310
5434,USW00026502,9.6,12.8,311
5435,USW00026502,9.2,12.9,312
5436,USW00026502,8.7,13.1,313
5437,USW00026502,8.3,13.3,314
5438,USW00026502,7.9,13.4,315
5439,USW00026502,7.5,13.6,316
5440,USW00026502,7.1,13.7,317
5441,USW00026502,6.8,13.9,318
5442,USW00026502,6.4,14.0,319
5443,USW00026502,6.0,14.1,320
5444,USW00026502,5.7,14.1,321
5445,USW00026502,5.4,14.2,322
5446,USW00026502,5.1,14.3,323
5447,USW00026502,4.8,14.4,324
5448,USW00026502,4.5,14.5,325
5449,USW00026502,4.2,14.7,326
5450,USW00026502,3.9,14.8,327
5451,USW00026502,3.6,14.9,328
5452,USW00026502,3.4,15.0,329
5453,USW00026502,3.1,15.2,330
5454,USW00026502,2.9,15.3,331
5455,USW00026502,2.6,15.5,332
5456,USW00026502,2.4,15.6,333
5457,USW00026502,2.2,15.8,334
5458,USW00026502,1.9,16.0,335
5459,USW00026502,1.7,16.1,336
5460,USW00026502,1.5,16.3,337
5461,USW00026502,1.2,16.4,338
5462,USW00026502,1.0,16.5,339
5463,USW00026502,0.8,16.7,340
5464,USW00026502,0.6,16.8,341
5465,USW00026502,0.3,16.9,342
5466,USW00026502,0.1,17.0,343
5467,USW00026502,-0.1,17.1,344
5468,USW00026502,-0.4,17.1,345
5469,USW00026502,-0.6,17.2,346
5470,USW00026502,-0.8,17.3,347
5471,USW00026502,-1.1,17.4,348
5472,USW00026502,-1.3,17.5,349
5473,USW00026502,-1.5,17.6,350
5474,USW00026502,-1.8,17.7,351
5475,USW00026502,-2.0,17.8,352
5476,USW00026502,-2.3,17.9,353
5477,USW00026502,-2.5,18.0,354
5478,USW00026502,-2.7,18.0,355
5479,USW00026502,-3.0,18.1,356
5480,USW00026502,-3.2,18.2,357
5481,USW00026502,-3.5,18.2,358
5482,USW00026502,-3.7,18.3,359
5483,USW00026502,-4.0,18.4,360
5484,USW00026502,-4.2,18.5,361
5485,USW00026502,-4.4,18.5,362
5486,USW00026502,-4.7,18.6,363
5487,USW00026502,-4.9,18.6,364
5488,USW00026502,-5.1,18.7,365
5489,USW00026502,-5.3,18.8,366
5490,USW00025325,34.6,7.8,1
5491,USW00025325,34.6,7.8,2
5492,USW00025325,34.6,7.9,3
5493,USW00025325,34.6,7.9,4
5494,USW00025325,34.6,7.9,5
5495,USW00025325,34.6,8.0,6
5496,USW00025325,34.6,8.0,7
5497,USW00025325,34.6,8.0,8
5498,USW00025325,34.6,8.0,9
5499,USW00025325,34.7,8.1,10
5500,USW00025325,34.7,8.1,11
5501,USW00025325,34.7,8.1,12
5502,USW00025325,34.7,8.1,13
5503,USW00025325,34.8,8.1,14
5504,USW00025325,34.8,8.1,15
5505,USW00025325,34.8,8.1,16
5506,USW00025325,34.9,8.0,17
5507,USW00025325,34.9,8.0,18
5508,USW00025325,35.0,8.0,19
5509,USW00025325,35.0,7.9,20
5510,USW00025325,35.0,7.9,21
5511,USW00025325,35.1,7.8,22
5512,USW00025325,35.1,7.8,23
5513,USW00025325,35.2,7.7,24
5514,USW00025325,35.2,7.6,25
5515,USW00025325,35.2,7.5,26
5516,USW00025325,35.3,7.5,27
5517,USW00025325,35.3,7.4,28
5518,USW00025325,35.3,7.3,29
5519,USW00025325,35.4,7.2,30
5520,USW00025325,35.4,7.2,31
5521,USW00025325,35.4,7.1,32
5522,USW00025325,35.5,7.0,33
5523,USW00025325,35.5,7.0,34
5524,USW00025325,35.5,6.9,35
5525,USW00025325,35.5,6.8,36
5526,USW00025325,35.6,6.8,37
5527,USW00025325,35.6,6.7,38
5528,USW00025325,35.6,6.6,39
5529,USW00025325,35.6,6.5,40
5530,USW00025325,35.6,6.5,41
5531,USW00025325,35.7,6.4,42
5532,USW00025325,35.7,6.3,43
5533,USW00025325,35.7,6.2,44
5534,USW00025325,35.7,6.1,45
5535,USW00025325,35.7,6.0,46
5536,USW00025325,35.8,6.0,47
5537,USW00025325,35.8,5.9,48
5538,USW00025325,35.8,5.9,49
5539,USW00025325,35.8,5.8,50
5540,USW00025325,35.8,5.8,51
5541,USW00025325,35.9,5.8,52
5542,USW00025325,35.9,5.7,53
5543,USW00025325,35.9,5.7,54
5544,USW00025325,36.0,5.7,55
5545,USW00025325,36.0,5.7,56
5546,USW00025325,36.1,5.7,57
5547,USW00025325,36.1,5.7,58
5548,USW00025325,36.2,5.7,59
5549,USW00025325,36.2,5.7,60
5550,USW00025325,36.2,5.8,61
5551,USW00025325,36.3,5.8,62
5552,USW00025325,36.3,5.8,63
5553,USW00025325,36.4,5.7,64
5554,USW00025325,36.5,5.7,65
5555,USW00025325,36.6,5.6,66
5556,USW00025325,36.7,5.6,67
5557,USW00025325,36.8,5.6,68
5558,USW00025325,36.9,5.5,69
5559,USW00025325,37.0,5.4,70
5560,USW00025325,37.1,5.4,71
5561,USW00025325,37.2,5.3,72
5562,USW00025325,37.3,5.3,73
5563,USW00025325,37.4,5.2,74
5564,USW00025325,37.5,5.2,75
5565,USW00025325,37.7,5.1,76
5566,USW00025325,37.8,5.0,77
5567,USW00025325,37.9,4.9,78
5568,USW00025325,38.1,4.9,79
5569,USW00025325,38.2,4.8,80
5570,USW00025325,38.3,4.7,81
5571,USW00025325,38.5,4.7,82
5572,USW00025325,38.6,4.6,83
5573,USW00025325,38.8,4.5,84
5574,USW00025325,38.9,4.4,85
5575,USW00025325,39.1,4.4,86
5576,USW00025325,39.3,4.3,87
5577,USW00025325,39.4,4.2,88
5578,USW00025325,39.6,4.1,89
5579,USW00025325,39.7,4.0,90
5580,USW00025325,39.9,4.0,91
5581,USW00025325,40.0,3.9,92
5582,USW00025325,40.2,3.8,93
5583,USW00025325,40.4,3.8,94
5584,USW00025325,40.5,3.8,95
5585,USW00025325,40.7,3.7,96
5586,USW00025325,40.8,3.7,97
5587,USW00025325,41.0,3.7,98
5588,USW00025325,41.2,3.7,99
5589,USW00025325,41.3,3.7,100
5590,USW00025325,41.5,3.7,101
5591,USW00025325,41.7,3.7,102
5592,USW00025325,41.8,3.7,103
5593,USW00025325,42.0,3.8,104
5594,USW00025325,42.1,3.8,105
5595,USW00025325,42.3,3.8,106
5596,USW00025325,42.5,3.8,107
5597,USW00025325,42.6,3.8,108
5598,USW00025325,42.8,3.9,109
5599,USW00025325,43.0,3.9,110
5600,USW00025325,43.2,3.9,111
5601,USW00025325,43.3,3.9,112
5602,USW00025325,43.5,3.9,113
5603,USW00025325,43.7,4.0,114
5604,USW00025325,43.9,4.0,115
5605,USW00025325,44.1,4.0,116
5606,USW00025325,44.3,4.0,117
5607,USW00025325,44.5,4.0,118
5608,USW00025325,44.7,4.1,119
5609,USW00025325,44.9,4.1,120
5610,USW00025325,45.1,4.1,121
5611,USW00025325,45.3,4.1,122
5612,USW00025325,45.5,4.1,123
5613,USW00025325,45.7,4.2,124
5614,USW00025325,45.9,4.2,125
5615,USW00025325,46.1,4.2,126
5616,USW00025325,46.4,4.2,127
5617,USW00025325,46.6,4.2,128
5618,USW00025325,46.8,4.2,129
5619,USW00025325,47.0,4.2,130
5620,USW00025325,47.3,4.2,131
5621,USW00025325,47.5,4.2,132
5622,USW00025325,47.7,4.2,133
5623,USW00025325,48.0,4.2,134
5624,USW00025325,48.2,4.2,135
5625,USW00025325,48.4,4.2,136
5626,USW00025325,48.7,4.2,137
5627,USW00025325,48.9,4.2,138
5628,USW00025325,49.2,4.2,139
5629,USW00025325,49.4,4.2,140
5630,USW00025325,49.6,4.2,141
5631,USW00025325,49.8,4.2,142
5632,USW00025325,50.1,4.2,143
5633,USW00025325,50.3,4.2,144
5634,USW00025325,50.5,4.2,145
5635,USW00025325,50.7,4.2,146
5636,USW00025325,50.9,4.2,147
5637,USW00025325,51.1,4.2,148
5638,USW00025325,51.3,4.2,149
5639,USW00025325,51.5,4.2,150
5640,USW00025325,51.7,4.2,151
5641,USW00025325,51.9,4.2,152
5642,USW00025325,52.1,4.2,153
5643,USW00025325,52.3,4.2,154
5644,USW00025325,52.4,4.2,155
5645,USW00025325,52.6,4.2,156
5646,USW00025325,52.7,4.1,157
5647,USW00025325,52.9,4.1,158
5648,USW00025325,53.0,4.1,159
5649,USW00025325,53.2,4.1,160
5650,USW00025325,53.3,4.2,161
5651,USW00025325,53.5,4.2,162
5652,USW00025325,53.6,4.2,163
5653,USW00025325,53.7,4.2,164
5654,USW00025325,53.8,4.2,165
5655,USW00025325,54.0,4.2,166
5656,USW00025325,54.1,4.2,167
5657,USW00025325,54.2,4.2,168
5658,USW00025325,54.3,4.1,169
5659,USW00025325,54.4,4.1,170
5660,USW00025325,54.5,4.1,171
5661,USW00025325,54.6,4.1,172
5662,USW00025325,54.7,4.1,173
5663,USW00025325,54.8,4.1,174
5664,USW00025325,54.9,4.1,175
5665,USW00025325,55.1,4.1,176
5666,USW00025325,55.2,4.1,177
5667,USW00025325,55.3,4.1,178
5668,USW00025325,55.4,4.0,179
5669,USW00025325,55.5,4.0,180
5670,USW00025325,55.6,4.0,181
5671,USW00025325,55.7,4.0,182
5672,USW00025325,55.9,4.0,183
5673,USW00025325,56.0,4.0,184
5674,USW00025325,56.1,4.0,185
5675,USW00025325,56.2,3.9,186
5676,USW00025325,56.3,3.9,187
5677,USW00025325,56.5,3.9,188
5678,USW00025325,56.6,3.9,189
5679,USW00025325,56.7,3.9,190
5680,USW00025325,56.9,3.9,191
5681,USW00025325,57.0,3.9,192
5682,USW00025325,57.1,3.9,193
5683,USW00025325,57.3,3.9,194
5684,USW00025325,57.4,3.9,195
5685,USW00025325,57.5,3.9,196
5686,USW00025325,57.7,3.9,197
5687,USW00025325,57.8,3.9,198
5688,USW00025325,57.9,3.9,199
5689,USW00025325,58.1,3.9,200
5690,USW00025325,58.2,3.9,201
5691,USW00025325,58.3,3.9,202
5692,USW00025325,58.4,4.0,203
5693,USW00025325,58.5,4.0,204
5694,USW00025325,58.6,4.0,205
5695,USW00025325,58.7,4.0,206
5696,USW00025325,58.8,4.0,207
5697,USW00025325,58.9,4.1,208
5698,USW00025325,59.0,4.1,209
5699,USW00025325,59.0,4.1,210
5700,USW00025325,59.1,4.1,211
5701,USW00025325,59.1,4.1,212
5702,USW00025325,59.2,4.1,213
5703,USW00025325,59.2,4.1,214
5704,USW00025325,59.2,4.1,215
5705,USW00025325,59.2,4.1,216
5706,USW00025325,59.2,4.1,217
5707,USW00025325,59.2,4.1,218
5708,USW00025325,59.2,4.0,219
5709,USW00025325,59.1,4.0,220
5710,USW00025325,59.1,4.0,221
5711,USW00025325,59.0,3.9,222
5712,USW00025325,58.9,3.9,223
5713,USW00025325,58.9,3.9,224
5714,USW00025325,58.8,3.8,225
5715,USW00025325,58.7,3.8,226
5716,USW00025325,58.6,3.7,227
5717,USW00025325,58.5,3.7,228
5718,USW00025325,58.3,3.6,229
5719,USW00025325,58.2,3.6,230
5720,USW00025325,58.0,3.6,231
5721,USW00025325,57.9,3.5,232
5722,USW00025325,57.7,3.5,233
5723,USW00025325,57.6,3.4,234
5724,USW00025325,57.4,3.4,235
5725,USW00025325,57.2,3.3,236
5726,USW00025325,57.0,3.3,237
5727,USW00025325,56.9,3.3,238
5728,USW00025325,56.7,3.3,239
5729,USW00025325,56.5,3.2,240
5730,USW00025325,56.3,3.2,241
5731,USW00025325,56.1,3.2,242
5732,USW00025325,55.9,3.2,243
5733,USW00025325,55.7,3.2,244
5734,USW00025325,55.5,3.1,245
5735,USW00025325,55.3,3.1,246
5736,USW00025325,55.1,3.1,247
5737,USW00025325,54.9,3.1,248
5738,USW00025325,54.7,3.1,249
5739,USW00025325,54.5,3.2,250
5740,USW00025325,54.2,3.2,251
5741,USW00025325,54.0,3.2,252
5742,USW00025325,53.8,3.2,253
5743,USW00025325,53.6,3.2,254
5744,USW00025325,53.4,3.3,255
5745,USW00025325,53.2,3.3,256
5746,USW00025325,53.0,3.3,257
5747,USW00025325,52.8,3.4,258
5748,USW00025325,52.6,3.4,259
5749,USW00025325,52.4,3.4,260
5750,USW00025325,52.2,3.4,261
5751,USW00025325,52.0,3.5,262
5752,USW00025325,51.8,3.5,263
5753,USW00025325,51.6,3.5,264
5754,USW00025325,51.4,3.5,265
5755,USW00025325,51.2,3.6,266
5756,USW00025325,51.0,3.6,267
5757,USW00025325,50.8,3.6,268
5758,USW00025325,50.5,3.6,269
5759,USW00025325,50.3,3.6,270
5760,USW00025325,50.1,3.7,271
5761,USW00025325,49.9,3.7,272
5762,USW00025325,49.7,3.7,273
5763,USW00025325,49.4,3.7,274
5764,USW00025325,49.2,3.7,275
5765,USW00025325,49.0,3.7,276
5766,USW00025325,48.7,3.8,277
5767,USW00025325,48.5,3.8,278
5768,USW00025325,48.2,3.8,279
5769,USW00025325,48.0,3.8,280
5770,USW00025325,47.7,3.8,281
5771,USW00025325,47.5,3.9,282
5772,USW00025325,47.2,3.9,283
5773,USW00025325,47.0,3.9,284
5774,USW00025325,46.7,3.9,285
5775,USW00025325,46.4,3.9,286
5776,USW00025325,46.2,4.0,287
5777,USW00025325,45.9,4.0,288
5778,USW00025325,45.6,4.0,289
5779,USW00025325,45.3,4.0,290
5780,USW00025325,45.1,4.1,291
5781,USW00025325,44.8,4.1,292
5782,USW00025325,44.5,4.1,293
5783,USW00025325,44.2,4.2,294
5784,USW00025325,43.9,4.2,295
5785,USW00025325,43.7,4.3,296
5786,USW00025325,43.4,4.3,297
5787,USW00025325,43.1,4.3,298
5788,USW00025325,42.8,4.4,299
5789,USW00025325,42.6,4.4,300
5790,USW00025325,42.3,4.4,301
5791,USW00025325,42.0,4.5,302
5792,USW00025325,41.8,4.5,303
5793,USW00025325,41.5,4.6,304
5794,USW00025325,41.3,4.6,305
5795,USW00025325,41.0,4.7,306
5796,USW00025325,40.8,4.7,307
5797,USW00025325,40.6,4.8,308
5798,USW00025325,40.3,4.8,309
5799,USW00025325,40.1,4.9,310
5800,USW00025325,39.9,4.9,311
5801,USW00025325,39.7,5.0,312
5802,USW00025325,39.5,5.1,313
5803,USW00025325,39.3,5.1,314
5804,USW00025325,39.1,5.2,315
5805,USW00025325,38.9,5.3,316
5806,USW00025325,38.8,5.4,317
