StationName,StationID,Month,Day,MaxTemp,MinTemp,AveTemp,MaxTempSD,MinTempSD,AveTempSD,ICAO
USW00025323,HAINES AP,1,18,28.1,17.2,22.7,10.8,11.9,11.1,PAHN
USW00025323,HAINES AP,1,19,28.1,17.2,22.7,10.8,11.9,11.1,PAHN
USW00025323,HAINES AP,1,20,28.2,17.1,22.7,10.7,11.9,11.1,PAHN
USW00025323,HAINES AP,1,21,28.3,17.1,22.7,10.7,12,11.1,PAHN
USW00025323,HAINES AP,1,22,28.3,17.1,22.7,10.7,11.9,11.1,PAHN
USW00025323,HAINES AP,1,23,28.4,17.1,22.8,10.6,11.9,11,PAHN
USW00025323,HAINES AP,1,24,28.5,17.2,22.8,10.6,11.9,11,PAHN
USW00025323,HAINES AP,1,25,28.6,17.2,22.9,10.5,11.9,10.9,PAHN
USW00025323,HAINES AP,1,26,28.7,17.3,23,10.5,11.8,10.9,PAHN
USW00025323,HAINES AP,1,27,28.9,17.4,23.1,10.4,11.8,10.8,PAHN
USW00025323,HAINES AP,1,28,29,17.5,23.3,10.3,11.7,10.7,PAHN
USW00025323,HAINES AP,1,29,29.1,17.7,23.4,10.2,11.7,10.7,PAHN
USW00025323,HAINES AP,1,30,29.3,17.8,23.5,10.2,11.6,10.6,PAHN
USW00025323,HAINES AP,1,31,29.5,18,23.7,10.1,11.5,10.5,PAHN
USW00025323,HAINES AP,2,1,29.6,18.1,23.9,10.1,11.5,10.5,PAHN
USW00025323,HAINES AP,2,2,29.8,18.3,24.1,10,11.4,10.4,PAHN
USW00025323,HAINES AP,2,3,30,18.5,24.3,9.9,11.4,10.3,PAHN
USW00025323,HAINES AP,2,4,30.2,18.7,24.5,9.8,11.3,10.2,PAHN
USW00025323,HAINES AP,2,5,30.4,19,24.7,9.7,11.2,10.1,PAHN
USW00025323,HAINES AP,2,6,30.5,19.2,24.9,9.6,11.1,10,PAHN
USW00025323,HAINES AP,2,7,30.7,19.4,25.1,9.5,11.1,10,PAHN
USW00025323,HAINES AP,2,8,30.9,19.7,25.3,9.4,11,9.9,PAHN
USW00025323,HAINES AP,2,9,31.1,19.9,25.5,9.3,10.9,9.8,PAHN
USW00025323,HAINES AP,2,10,31.3,20.2,25.8,9.2,10.9,9.7,PAHN
USW00025323,HAINES AP,2,11,31.5,20.5,26,9.2,10.8,9.6,PAHN
USW00025323,HAINES AP,2,12,31.7,20.7,26.2,9.1,10.8,9.6,PAHN
USW00025323,HAINES AP,2,13,31.9,21,26.5,9,10.7,9.5,PAHN
USW00025323,HAINES AP,2,14,32.1,21.3,26.7,9,10.7,9.5,PAHN
USW00025323,HAINES AP,2,15,32.3,21.5,26.9,8.9,10.6,9.4,PAHN
USW00025323,HAINES AP,2,16,32.5,21.8,27.2,8.9,10.5,9.3,PAHN
USW00025323,HAINES AP,2,17,32.7,22.1,27.4,8.8,10.5,9.3,PAHN
USW00025323,HAINES AP,2,18,32.9,22.3,27.6,8.7,10.4,9.2,PAHN
USW00025323,HAINES AP,2,19,33.1,22.6,27.8,8.6,10.3,9.1,PAHN
USW00025323,HAINES AP,2,20,33.3,22.8,28.1,8.6,10.3,9.1,PAHN
USW00025323,HAINES AP,2,21,33.5,23.1,28.3,8.5,10.2,9,PAHN
USW00025323,HAINES AP,2,22,33.6,23.3,28.5,8.5,10.2,9,PAHN
USW00025323,HAINES AP,2,23,33.8,23.6,28.7,8.5,10.2,9,PAHN
USW00025323,HAINES AP,2,24,34,23.8,28.9,8.5,10.2,9,PAHN
USW00025323,HAINES AP,2,25,34.2,24,29.1,8.5,10.2,9,PAHN
USW00025323,HAINES AP,2,26,34.4,24.2,29.3,8.5,10.1,9,PAHN
USW00025323,HAINES AP,2,27,34.5,24.5,29.5,8.5,10.1,9,PAHN
USW00025323,HAINES AP,2,28,34.7,24.7,29.7,8.5,10.1,8.9,PAHN
USW00025323,HAINES AP,2,29,34.7,24.7,29.7,8.5,10.1,8.9,PAHN
USW00025323,HAINES AP,3,1,34.9,24.9,29.9,8.5,10.1,8.9,PAHN
USW00025323,HAINES AP,3,2,35.1,25,30.1,8.4,10.1,8.9,PAHN
USW00025323,HAINES AP,3,3,35.3,25.2,30.2,8.4,10.1,8.9,PAHN
USW00025323,HAINES AP,3,4,35.4,25.4,30.4,8.4,10,8.9,PAHN
USW00025323,HAINES AP,3,5,35.6,25.6,30.6,8.4,10,8.9,PAHN
USW00025323,HAINES AP,3,6,35.8,25.7,30.8,8.4,9.9,8.9,PAHN
USW00025323,HAINES AP,3,7,36,25.9,31,8.4,9.9,8.8,PAHN
USW00025323,HAINES AP,3,8,36.2,26.1,31.1,8.4,9.8,8.7,PAHN
USW00025323,HAINES AP,3,9,36.4,26.2,31.3,8.3,9.7,8.7,PAHN
USW00025323,HAINES AP,3,10,36.6,26.4,31.5,8.2,9.6,8.5,PAHN
USW00025323,HAINES AP,3,11,36.8,26.5,31.7,8.1,9.4,8.4,PAHN
USW00025323,HAINES AP,3,12,37.1,26.7,31.9,7.9,9.3,8.3,PAHN
USW00025323,HAINES AP,3,13,37.3,26.8,32.1,7.8,9.1,8.1,PAHN
USW00025323,HAINES AP,3,14,37.5,27,32.2,7.7,8.9,7.9,PAHN
USW00025323,HAINES AP,3,15,37.8,27.1,32.4,7.5,8.8,7.8,PAHN
USW00025323,HAINES AP,3,16,38,27.3,32.6,7.4,8.6,7.6,PAHN
USW00025323,HAINES AP,3,17,38.3,27.4,32.8,7.2,8.4,7.4,PAHN
USW00025323,HAINES AP,3,18,38.5,27.6,33,7.1,8.2,7.3,PAHN
USW00025323,HAINES AP,3,19,38.8,27.7,33.3,6.9,8.1,7.1,PAHN
USW00025323,HAINES AP,3,20,39.1,27.9,33.5,6.8,7.9,6.9,PAHN
USW00025323,HAINES AP,3,21,39.4,28,33.7,6.6,7.7,6.8,PAHN
USW00025323,HAINES AP,3,22,39.7,28.2,33.9,6.5,7.5,6.6,PAHN
USW00025323,HAINES AP,3,23,40,28.4,34.2,6.3,7.3,6.4,PAHN
USW00025323,HAINES AP,3,24,40.3,28.5,34.4,6.2,7.1,6.2,PAHN
USW00025323,HAINES AP,3,25,40.6,28.7,34.7,6,6.9,6,PAHN
USW00025323,HAINES AP,3,26,41,28.9,34.9,5.9,6.8,5.8,PAHN
USW00025323,HAINES AP,3,27,41.3,29.1,35.2,5.7,6.6,5.7,PAHN
USW00025323,HAINES AP,3,28,41.6,29.3,35.5,5.6,6.4,5.5,PAHN
USW00025323,HAINES AP,3,29,42,29.5,35.7,5.5,6.1,5.3,PAHN
USW00025323,HAINES AP,3,30,42.3,29.7,36,5.3,5.9,5.1,PAHN
USW00025323,HAINES AP,3,31,42.7,29.9,36.3,5.2,5.8,4.9,PAHN
USW00025323,HAINES AP,4,1,43.1,30.1,36.6,5.1,5.6,4.7,PAHN
USW00025323,HAINES AP,4,2,43.4,30.3,36.9,5,5.4,4.6,PAHN
USW00025323,HAINES AP,4,3,43.8,30.6,37.2,4.9,5.2,4.4,PAHN
USW00025323,HAINES AP,4,4,44.2,30.8,37.5,4.9,5.1,4.3,PAHN
USW00025323,HAINES AP,4,5,44.5,31,37.8,4.8,5,4.2,PAHN
USW00025323,HAINES AP,4,6,44.9,31.3,38.1,4.9,4.8,4.1,PAHN
USW00025323,HAINES AP,4,7,45.3,31.5,38.4,4.9,4.7,4,PAHN
USW00025323,HAINES AP,4,8,45.7,31.8,38.7,4.9,4.6,4,PAHN
USW00025323,HAINES AP,4,9,46,32,39,5,4.6,4,PAHN
USW00025323,HAINES AP,4,10,46.4,32.3,39.3,5.1,4.5,4,PAHN
USW00025323,HAINES AP,4,11,46.8,32.5,39.6,5.2,4.4,4,PAHN
USW00025323,HAINES AP,4,12,47.2,32.8,40,5.3,4.4,4,PAHN
USW00025323,HAINES AP,4,13,47.5,33,40.3,5.4,4.3,4,PAHN
USW00025323,HAINES AP,4,14,47.9,33.3,40.6,5.5,4.3,4,PAHN
USW00025323,HAINES AP,4,15,48.3,33.5,40.9,5.7,4.2,4,PAHN
USW00025323,HAINES AP,4,16,48.6,33.8,41.2,5.8,4.2,4.1,PAHN
USW00025323,HAINES AP,4,17,49,34.1,41.5,5.9,4.1,4.1,PAHN
USW00025323,HAINES AP,4,18,49.3,34.3,41.8,6,4.1,4.1,PAHN
USW00025323,HAINES AP,4,19,49.7,34.6,42.1,6.1,4,4.2,PAHN
USW00025323,HAINES AP,4,20,50,34.8,42.4,6.2,4,4.2,PAHN
USW00025323,HAINES AP,4,21,50.3,35.1,42.7,6.3,4,4.2,PAHN
USW00025323,HAINES AP,4,22,50.7,35.4,43,6.4,3.9,4.2,PAHN
USW00025323,HAINES AP,4,23,51,35.6,43.3,6.5,3.9,4.2,PAHN
USW00025323,HAINES AP,4,24,51.3,35.9,43.6,6.6,3.8,4.2,PAHN
USW00025323,HAINES AP,4,25,51.6,36.1,43.9,6.7,3.8,4.2,PAHN
USW00025323,HAINES AP,4,26,51.9,36.4,44.2,6.7,3.8,4.3,PAHN
USW00025323,HAINES AP,4,27,52.2,36.7,44.4,6.8,3.8,4.3,PAHN
USW00025323,HAINES AP,4,28,52.5,36.9,44.7,6.8,3.8,4.3,PAHN
USW00025323,HAINES AP,4,29,52.8,37.2,45,6.9,3.8,4.3,PAHN
USW00025323,HAINES AP,4,30,53.1,37.4,45.3,7,3.8,4.4,PAHN
USW00025323,HAINES AP,5,1,53.4,37.7,45.5,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,2,53.7,37.9,45.8,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,3,54,38.2,46.1,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,4,54.2,38.4,46.3,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,5,54.5,38.7,46.6,7.2,3.8,4.4,PAHN
USW00025323,HAINES AP,5,6,54.8,38.9,46.8,7.2,3.8,4.4,PAHN
USW00025323,HAINES AP,5,7,55,39.2,47.1,7.2,3.8,4.4,PAHN
USW00025323,HAINES AP,5,8,55.3,39.4,47.4,7.2,3.8,4.4,PAHN
USW00025323,HAINES AP,5,9,55.6,39.7,47.6,7.2,3.8,4.4,PAHN
USW00025323,HAINES AP,5,10,55.8,39.9,47.9,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,11,56.1,40.2,48.1,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,12,56.3,40.4,48.4,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,13,56.6,40.7,48.6,7.1,3.8,4.4,PAHN
USW00025323,HAINES AP,5,14,56.8,41,48.9,7.1,3.8,4.3,PAHN
USW00025323,HAINES AP,5,15,57.1,41.2,49.1,7,3.8,4.3,PAHN
USW00025323,HAINES AP,5,16,57.3,41.5,49.4,7,3.8,4.3,PAHN
USW00025323,HAINES AP,5,17,57.5,41.7,49.6,7,3.8,4.2,PAHN
USW00025323,HAINES AP,5,18,57.8,42,49.9,6.9,3.8,4.2,PAHN
USW00025323,HAINES AP,5,19,58,42.3,50.1,6.9,3.8,4.2,PAHN
USW00025323,HAINES AP,5,20,58.2,42.5,50.4,6.9,3.8,4.2,PAHN
USW00025323,HAINES AP,5,21,58.5,42.8,50.6,6.9,3.7,4.1,PAHN
USW00025323,HAINES AP,5,22,58.7,43.1,50.9,6.8,3.7,4.1,PAHN
USW00025323,HAINES AP,5,23,58.9,43.3,51.1,6.8,3.7,4.1,PAHN
USW00025323,HAINES AP,5,24,59.2,43.6,51.4,6.8,3.7,4.1,PAHN
USW00025323,HAINES AP,5,25,59.4,43.8,51.6,6.8,3.7,4,PAHN
USW00025323,HAINES AP,5,26,59.6,44.1,51.8,6.8,3.7,4,PAHN
USW00025323,HAINES AP,5,27,59.8,44.4,52.1,6.8,3.6,4,PAHN
USW00025323,HAINES AP,5,28,60,44.6,52.3,6.8,3.6,4,PAHN
USW00025323,HAINES AP,5,29,60.2,44.9,52.6,6.8,3.6,4,PAHN
USW00025323,HAINES AP,5,30,60.4,45.2,52.8,6.9,3.5,4,PAHN
USW00025323,HAINES AP,5,31,60.6,45.4,53,6.9,3.5,4,PAHN
USW00025323,HAINES AP,6,1,60.8,45.7,53.2,6.9,3.5,4,PAHN
USW00025323,HAINES AP,6,2,61,45.9,53.4,6.9,3.5,4,PAHN
USW00025323,HAINES AP,6,3,61.1,46.2,53.6,6.9,3.4,3.9,PAHN
USW00025323,HAINES AP,6,4,61.3,46.4,53.8,6.9,3.4,3.9,PAHN
USW00025323,HAINES AP,6,5,61.5,46.6,54,6.9,3.4,3.9,PAHN
USW00025323,HAINES AP,6,6,61.6,46.9,54.2,6.9,3.4,3.9,PAHN
USW00025323,HAINES AP,6,7,61.7,47.1,54.4,6.9,3.3,3.9,PAHN
USW00025323,HAINES AP,6,8,61.9,47.3,54.6,6.9,3.3,3.9,PAHN
USW00025323,HAINES AP,6,9,62,47.5,54.8,6.8,3.3,3.8,PAHN
USW00025323,HAINES AP,6,10,62.1,47.7,54.9,6.8,3.3,3.8,PAHN
USW00025323,HAINES AP,6,11,62.2,47.9,55.1,6.8,3.3,3.8,PAHN
USW00025323,HAINES AP,6,12,62.3,48.1,55.2,6.8,3.3,3.8,PAHN
USW00025323,HAINES AP,6,13,62.4,48.3,55.4,6.8,3.3,3.8,PAHN
USW00025323,HAINES AP,6,14,62.5,48.5,55.5,6.8,3.3,3.8,PAHN
USW00025323,HAINES AP,6,15,62.6,48.7,55.6,6.8,3.2,3.8,PAHN
USW00025323,HAINES AP,6,16,62.7,48.8,55.8,6.8,3.2,3.8,PAHN
USW00025323,HAINES AP,6,17,62.8,49,55.9,6.8,3.2,3.8,PAHN
USW00025323,HAINES AP,6,18,62.8,49.1,56,6.9,3.2,3.8,PAHN
USW00025323,HAINES AP,6,19,62.9,49.3,56.1,6.9,3.2,3.8,PAHN
USW00025323,HAINES AP,6,20,62.9,49.4,56.2,6.9,3.2,3.8,PAHN
USW00025323,HAINES AP,6,21,63,49.6,56.3,6.9,3.2,3.8,PAHN
USW00025323,HAINES AP,6,22,63,49.7,56.3,6.9,3.2,3.8,PAHN
USW00025323,HAINES AP,6,23,63,49.8,56.4,6.9,3.2,3.9,PAHN
USW00025323,HAINES AP,6,24,63.1,49.9,56.5,7,3.2,3.9,PAHN
USW00025323,HAINES AP,6,25,63.1,50,56.6,7,3.2,3.9,PAHN
USW00025323,HAINES AP,6,26,63.1,50.1,56.6,7,3.1,3.9,PAHN
USW00025323,HAINES AP,6,27,63.1,50.2,56.7,7,3.1,3.9,PAHN
USW00025323,HAINES AP,6,28,63.2,50.3,56.7,6.9,3.1,3.9,PAHN
USW00025323,HAINES AP,6,29,63.2,50.4,56.8,6.9,3.1,3.8,PAHN
USW00025323,HAINES AP,6,30,63.2,50.5,56.8,6.9,3.1,3.8,PAHN
USW00025323,HAINES AP,7,1,63.2,50.6,56.9,6.8,3.1,3.8,PAHN
USW00025323,HAINES AP,7,2,63.2,50.6,56.9,6.8,3.1,3.8,PAHN
USW00025323,HAINES AP,7,3,63.2,50.7,57,6.7,3,3.8,PAHN
USW00025323,HAINES AP,7,4,63.3,50.8,57,6.7,3,3.7,PAHN
USW00025323,HAINES AP,7,5,63.3,50.8,57.1,6.6,3,3.7,PAHN
USW00025323,HAINES AP,7,6,63.3,50.9,57.1,6.5,3,3.7,PAHN
USW00025323,HAINES AP,7,7,63.3,51,57.2,6.5,3,3.6,PAHN
USW00025323,HAINES AP,7,8,63.4,51,57.2,6.4,3,3.6,PAHN
USW00025323,HAINES AP,7,9,63.4,51.1,57.3,6.3,2.9,3.6,PAHN
USW00025323,HAINES AP,7,10,63.4,51.2,57.3,6.3,2.9,3.5,PAHN
USW00025323,HAINES AP,7,11,63.5,51.2,57.4,6.2,2.9,3.5,PAHN
USW00025323,HAINES AP,7,12,63.5,51.3,57.4,6.2,2.9,3.5,PAHN
USW00025323,HAINES AP,7,13,63.6,51.4,57.5,6.1,2.9,3.5,PAHN
USW00025323,HAINES AP,7,14,63.6,51.4,57.5,6.1,2.9,3.4,PAHN
USW00025323,HAINES AP,7,15,63.7,51.5,57.6,6,2.9,3.4,PAHN
USW00025323,HAINES AP,7,16,63.7,51.5,57.6,6,2.8,3.4,PAHN
USW00025323,HAINES AP,7,17,63.8,51.6,57.7,5.9,2.8,3.3,PAHN
USW00025323,HAINES AP,7,18,63.9,51.7,57.8,5.9,2.8,3.3,PAHN
USW00025323,HAINES AP,7,19,63.9,51.7,57.8,5.9,2.8,3.3,PAHN
USW00025323,HAINES AP,7,20,64,51.8,57.9,5.9,2.8,3.3,PAHN
USW00025323,HAINES AP,7,21,64,51.8,57.9,5.9,2.8,3.2,PAHN
USW00025323,HAINES AP,7,22,64.1,51.9,58,5.9,2.8,3.2,PAHN
USW00025323,HAINES AP,7,23,64.2,52,58.1,5.8,2.8,3.2,PAHN
USW00025323,HAINES AP,7,24,64.2,52,58.1,5.8,2.8,3.2,PAHN
USW00025323,HAINES AP,7,25,64.3,52,58.2,5.9,2.8,3.2,PAHN
USW00025323,HAINES AP,7,26,64.3,52.1,58.2,5.9,2.8,3.2,PAHN
USW00025323,HAINES AP,7,27,64.4,52.1,58.3,5.9,2.9,3.2,PAHN
USW00025323,HAINES AP,7,28,64.4,52.2,58.3,6,2.9,3.2,PAHN
USW00025323,HAINES AP,7,29,64.5,52.2,58.3,6,2.9,3.2,PAHN
USW00025323,HAINES AP,7,30,64.5,52.2,58.4,6,2.9,3.2,PAHN
USW00025323,HAINES AP,7,31,64.5,52.2,58.4,6.1,2.9,3.3,PAHN
USW00025323,HAINES AP,8,1,64.6,52.2,58.4,6.1,2.9,3.3,PAHN
USW00025323,HAINES AP,8,2,64.6,52.2,58.4,6.2,2.9,3.3,PAHN
USW00025323,HAINES AP,8,3,64.6,52.2,58.4,6.2,2.9,3.3,PAHN
USW00025323,HAINES AP,8,4,64.6,52.2,58.4,6.3,3,3.3,PAHN
USW00025323,HAINES AP,8,5,64.6,52.1,58.4,6.3,3,3.3,PAHN
USW00025323,HAINES AP,8,6,64.5,52.1,58.3,6.4,3,3.4,PAHN
USW00025323,HAINES AP,8,7,64.5,52.1,58.3,6.4,3,3.4,PAHN
USW00025323,HAINES AP,8,8,64.4,52,58.2,6.4,3,3.4,PAHN
USW00025323,HAINES AP,8,9,64.4,51.9,58.1,6.4,3,3.4,PAHN
USW00025323,HAINES AP,8,10,64.3,51.8,58.1,6.4,3,3.4,PAHN
USW00025323,HAINES AP,8,11,64.2,51.7,58,6.3,3,3.3,PAHN
USW00025323,HAINES AP,8,12,64.1,51.6,57.9,6.3,3,3.3,PAHN
USW00025323,HAINES AP,8,13,64,51.5,57.8,6.2,3,3.3,PAHN
USW00025323,HAINES AP,8,14,63.9,51.4,57.6,6.2,3,3.3,PAHN
USW00025323,HAINES AP,8,15,63.7,51.2,57.5,6.1,3,3.3,PAHN
USW00025323,HAINES AP,8,16,63.6,51.1,57.3,6.1,3,3.2,PAHN
USW00025323,HAINES AP,8,17,63.4,50.9,57.2,6,3,3.2,PAHN
USW00025323,HAINES AP,8,18,63.2,50.8,57,5.9,3,3.2,PAHN
USW00025323,HAINES AP,8,19,63,50.6,56.8,5.8,3.1,3.2,PAHN
USW00025323,HAINES AP,8,20,62.8,50.4,56.6,5.7,3.1,3.1,PAHN
USW00025323,HAINES AP,8,21,62.6,50.2,56.4,5.7,3.1,3.1,PAHN
USW00025323,HAINES AP,8,22,62.4,50,56.2,5.6,3.1,3.1,PAHN
USW00025323,HAINES AP,8,23,62.2,49.8,56,5.5,3.1,3,PAHN
USW00025323,HAINES AP,8,24,61.9,49.5,55.7,5.4,3.2,3,PAHN
USW00025323,HAINES AP,8,25,61.7,49.3,55.5,5.3,3.2,3,PAHN
USW00025323,HAINES AP,8,26,61.4,49.1,55.2,5.2,3.2,2.9,PAHN
USW00025323,HAINES AP,8,27,61.1,48.9,55,5.1,3.2,2.9,PAHN
USW00025323,HAINES AP,8,28,60.9,48.6,54.7,5.1,3.3,2.9,PAHN
USW00025323,HAINES AP,8,29,60.6,48.4,54.5,5,3.3,2.9,PAHN
USW00025323,HAINES AP,8,30,60.3,48.1,54.2,4.9,3.3,2.9,PAHN
USW00025323,HAINES AP,8,31,60,47.9,54,4.9,3.4,2.8,PAHN
USW00025323,HAINES AP,9,1,59.7,47.6,53.7,4.8,3.4,2.8,PAHN
USW00025323,HAINES AP,9,2,59.5,47.4,53.4,4.7,3.5,2.8,PAHN
USW00025323,HAINES AP,9,3,59.2,47.2,53.2,4.7,3.5,2.8,PAHN
USW00025323,HAINES AP,9,4,58.9,46.9,52.9,4.7,3.6,2.8,PAHN
USW00025323,HAINES AP,9,5,58.6,46.7,52.6,4.6,3.6,2.8,PAHN
USW00025323,HAINES AP,9,6,58.3,46.5,52.4,4.6,3.7,2.8,PAHN
USW00025323,HAINES AP,9,7,58,46.2,52.1,4.5,3.7,2.8,PAHN
USW00025323,HAINES AP,9,8,57.7,46,51.9,4.5,3.8,2.9,PAHN
USW00025323,HAINES AP,9,9,57.4,45.8,51.6,4.5,3.8,2.9,PAHN
USW00025323,HAINES AP,9,10,57.2,45.6,51.4,4.5,3.9,2.9,PAHN
USW00025323,HAINES AP,9,11,56.9,45.4,51.1,4.5,4,3,PAHN
USW00025323,HAINES AP,9,12,56.6,45.2,50.9,4.4,4,3,PAHN
USW00025323,HAINES AP,9,13,56.4,45,50.7,4.4,4.1,3,PAHN
USW00025323,HAINES AP,9,14,56.1,44.8,50.4,4.4,4.1,3.1,PAHN
USW00025323,HAINES AP,9,15,55.8,44.6,50.2,4.4,4.2,3.1,PAHN
USW00025323,HAINES AP,9,16,55.6,44.5,50,4.3,4.3,3.1,PAHN
USW00025323,HAINES AP,9,17,55.3,44.3,49.8,4.3,4.3,3.2,PAHN
USW00025323,HAINES AP,9,18,55.1,44.1,49.6,4.3,4.4,3.2,PAHN
USW00025323,HAINES AP,9,19,54.8,44,49.4,4.3,4.4,3.2,PAHN
USW00025323,HAINES AP,9,20,54.6,43.8,49.2,4.2,4.4,3.3,PAHN
USW00025323,HAINES AP,9,21,54.3,43.6,49,4.2,4.5,3.3,PAHN
USW00025323,HAINES AP,9,22,54.1,43.5,48.8,4.2,4.5,3.3,PAHN
USW00025323,HAINES AP,9,23,53.8,43.3,48.6,4.2,4.6,3.4,PAHN
USW00025323,HAINES AP,9,24,53.6,43.2,48.4,4.1,4.6,3.4,PAHN
USW00025323,HAINES AP,9,25,53.4,43,48.2,4.1,4.6,3.4,PAHN
USW00025323,HAINES AP,9,26,53.1,42.9,48,4,4.7,3.4,PAHN
USW00025323,HAINES AP,9,27,52.9,42.7,47.8,3.9,4.7,3.4,PAHN
USW00025323,HAINES AP,9,28,52.6,42.6,47.6,3.9,4.7,3.4,PAHN
USW00025323,HAINES AP,9,29,52.4,42.4,47.4,3.8,4.7,3.5,PAHN
USW00025323,HAINES AP,9,30,52.1,42.2,47.2,3.8,4.7,3.5,PAHN
USW00025323,HAINES AP,10,1,51.8,42,46.9,3.8,4.7,3.5,PAHN
USW00025323,HAINES AP,10,2,51.6,41.9,46.7,3.7,4.8,3.5,PAHN
USW00025323,HAINES AP,10,3,51.3,41.7,46.5,3.7,4.8,3.5,PAHN
USW00025323,HAINES AP,10,4,51,41.5,46.2,3.7,4.8,3.6,PAHN
USW00025323,HAINES AP,10,5,50.7,41.3,46,3.7,4.8,3.6,PAHN
USW00025323,HAINES AP,10,6,50.4,41,45.7,3.6,4.9,3.6,PAHN
USW00025323,HAINES AP,10,7,50.1,40.8,45.5,3.6,4.9,3.6,PAHN
USW00025323,HAINES AP,10,8,49.8,40.6,45.2,3.6,4.9,3.7,PAHN
USW00025323,HAINES AP,10,9,49.5,40.3,44.9,3.6,4.9,3.7,PAHN
USW00025323,HAINES AP,10,10,49.1,40,44.6,3.7,4.9,3.7,PAHN
USW00025323,HAINES AP,10,11,48.8,39.7,44.3,3.7,4.9,3.8,PAHN
USW00025323,HAINES AP,10,12,48.4,39.4,43.9,3.7,4.9,3.8,PAHN
USW00025323,HAINES AP,10,13,48,39.1,43.6,3.7,4.9,3.8,PAHN
USW00025323,HAINES AP,10,14,47.7,38.8,43.2,3.7,4.9,3.8,PAHN
USW00025323,HAINES AP,10,15,47.3,38.5,42.9,3.8,5,3.9,PAHN
USW00025323,HAINES AP,10,16,46.9,38.1,42.5,3.8,5,3.9,PAHN
USW00025323,HAINES AP,10,17,46.4,37.7,42.1,3.9,5,4,PAHN
USW00025323,HAINES AP,10,18,46,37.3,41.7,3.9,5,4,PAHN
USW00025323,HAINES AP,10,19,45.6,36.9,41.3,4,5.1,4.1,PAHN
USW00025323,HAINES AP,10,20,45.1,36.5,40.8,4.1,5.1,4.1,PAHN
USW00025323,HAINES AP,10,21,44.7,36.1,40.4,4.1,5.1,4.2,PAHN
USW00025323,HAINES AP,10,22,44.2,35.7,40,4.2,5.2,4.3,PAHN
USW00025323,HAINES AP,10,23,43.8,35.2,39.5,4.3,5.2,4.3,PAHN
USW00025323,HAINES AP,10,24,43.3,34.8,39.1,4.4,5.3,4.4,PAHN
USW00025323,HAINES AP,10,25,42.8,34.3,38.6,4.5,5.3,4.5,PAHN
USW00025323,HAINES AP,10,26,42.4,33.9,38.1,4.6,5.4,4.7,PAHN
USW00025323,HAINES AP,10,27,41.9,33.4,37.7,4.8,5.5,4.8,PAHN
USW00025323,HAINES AP,10,28,41.4,32.9,37.2,4.9,5.6,4.9,PAHN
USW00025323,HAINES AP,10,29,40.9,32.5,36.7,5.1,5.7,5,PAHN
USW00025323,HAINES AP,10,30,40.5,32,36.2,5.2,5.8,5.2,PAHN
USW00025323,HAINES AP,10,31,40,31.5,35.8,5.4,5.9,5.3,PAHN
USW00025323,HAINES AP,11,1,39.5,31.1,35.3,5.5,6,5.5,PAHN
USW00025323,HAINES AP,11,2,39.1,30.6,34.8,5.7,6.1,5.6,PAHN
USW00025323,HAINES AP,11,3,38.6,30.2,34.4,5.9,6.2,5.8,PAHN
USW00025323,HAINES AP,11,4,38.2,29.7,33.9,6,6.4,5.9,PAHN
USW00025323,HAINES AP,11,5,37.7,29.3,33.5,6.2,6.5,6.1,PAHN
USW00025323,HAINES AP,11,6,37.3,28.8,33.1,6.4,6.7,6.3,PAHN
USW00025323,HAINES AP,11,7,36.9,28.4,32.7,6.6,6.9,6.4,PAHN
USW00025323,HAINES AP,11,8,36.5,28,32.2,6.8,7,6.6,PAHN
USW00025323,HAINES AP,11,9,36.1,27.6,31.9,7,7.2,6.8,PAHN
USW00025323,HAINES AP,11,10,35.7,27.2,31.5,7.2,7.4,7,PAHN
USW00025323,HAINES AP,11,11,35.4,26.9,31.1,7.4,7.6,7.2,PAHN
USW00025323,HAINES AP,11,12,35,26.5,30.8,7.6,7.8,7.5,PAHN
USW00025323,HAINES AP,11,13,34.7,26.2,30.4,7.8,8.1,7.7,PAHN
USW00025323,HAINES AP,11,14,34.4,25.9,30.1,8,8.3,7.9,PAHN
USW00025323,HAINES AP,11,15,34.1,25.6,29.8,8.1,8.5,8,PAHN
USW00025323,HAINES AP,11,16,33.8,25.3,29.6,8.3,8.6,8.2,PAHN
USW00025323,HAINES AP,11,17,33.5,25.1,29.3,8.5,8.8,8.4,PAHN
USW00025323,HAINES AP,11,18,33.3,24.8,29,8.6,9,8.6,PAHN
USW00025323,HAINES AP,11,19,33,24.6,28.8,8.8,9.2,8.7,PAHN
USW00025323,HAINES AP,11,20,32.8,24.4,28.6,8.9,9.3,8.9,PAHN
USW00025323,HAINES AP,11,21,32.6,24.2,28.4,9,9.5,9,PAHN
USW00025323,HAINES AP,11,22,32.4,24.1,28.2,9.1,9.6,9.1,PAHN
USW00025323,HAINES AP,11,23,32.3,23.9,28.1,9.1,9.6,9.1,PAHN
